68	1	1
69	1	1
78	2	1
105	2	1
28	3	1
156	3	1
27	4	1
164	4	1
76	5	1
164	5	1
69	6	1
174	6	1
1	7	1
182	7	1
1	8	1
185	8	1
1	9	1
191	9	1
1	10	1
194	10	1
1	11	1
207	11	1
1	12	1
209	12	1
1	13	1
216	13	1
1	14	1
221	14	1
1	15	1
239	15	1
1	16	1
259	16	1
1	17	1
267	17	1
1	18	1
273	18	1
80	19	1
279	19	1
1	20	1
284	20	1
1	21	1
285	21	1
1	22	1
313	22	1
245	23	1
316	23	1
284	24	1
316	24	1
1	25	1
326	25	1
1	26	1
330	26	1
192	27	1
338	27	1
324	28	1
338	28	1
1	29	1
342	29	1
1	30	1
350	30	1
1	31	1
352	31	1
1	32	1
353	32	1
1	33	1
355	33	1
1	34	1
367	34	1
1	35	1
389	35	1
1	36	1
390	36	1
316	37	1
399	37	1
1	38	1
402	38	1
1	39	1
412	39	1
1	40	1
415	40	1
1	41	1
439	41	1
1	42	1
444	42	1
1	43	1
451	43	1
1	44	1
456	44	1
1	45	1
460	45	1
1	46	1
463	46	1
1	47	1
478	47	1
365	48	1
480	48	1
1	49	1
486	49	1
207	50	1
486	50	1
338	51	1
494	51	1
1	52	1
505	52	1
1	53	1
516	53	1
1	54	1
529	54	1
372	55	1
529	55	1
451	56	1
532	56	1
196	57	1
536	57	1
1	58	1
540	58	1
1	59	1
557	59	1
1	60	1
563	60	1
270	61	1
564	61	1
155	62	1
567	62	1
1	63	1
573	63	1
1	64	1
577	64	1
295	65	1
577	65	1
369	66	1
577	66	1
520	67	1
577	67	1
1	68	1
578	68	1
265	69	1
578	69	1
1	70	1
579	70	1
323	71	1
579	71	1
405	72	1
579	72	1
1	73	1
580	73	1
176	74	1
580	74	1
1	75	1
589	75	1
484	76	1
590	76	1
1	77	1
593	77	1
1	78	1
611	78	1
503	79	1
635	79	1
1	80	1
651	80	1
1	81	1
655	81	1
1	82	1
659	82	1
207	83	1
661	83	1
486	84	1
661	84	1
1	85	1
667	85	1
567	86	1
667	86	1
661	87	1
668	87	1
1	88	1
671	88	1
536	89	1
681	89	1
507	90	1
683	90	1
675	91	1
683	91	1
1	92	1
697	92	1
1	93	1
702	93	1
365	94	1
711	94	1
2	95	1
724	95	1
1	96	1
726	96	1
567	97	1
733	97	1
1	98	1
735	98	1
211	99	1
738	99	1
1	100	1
743	100	1
1	101	1
744	101	1
1	102	1
745	102	1
1	103	1
746	103	1
577	104	1
750	104	1
579	105	1
760	105	1
309	106	1
766	106	1
354	107	1
766	107	1
545	108	1
766	108	1
480	109	1
786	109	1
1	110	1
793	110	1
603	111	1
805	111	1
661	112	1
817	112	1
1	113	1
821	113	1
577	114	1
821	114	1
579	115	1
821	115	1
446	116	1
826	116	1
661	117	1
832	117	1
264	118	1
835	118	1
738	119	1
838	119	1
578	120	1
850	120	1
1	121	1
863	121	1
577	122	1
864	122	1
578	123	1
864	123	1
580	124	1
864	124	1
862	125	1
864	125	1
328	126	1
874	126	1
567	127	1
875	127	1
1	128	1
879	128	1
1	129	1
881	129	1
1	130	1
890	130	1
486	131	1
890	131	1
1	132	1
891	132	1
1	133	1
896	133	1
1	134	1
900	134	1
685	135	1
900	135	1
577	136	1
908	136	1
338	137	1
912	137	1
397	138	1
934	138	1
661	139	1
935	139	1
906	140	1
935	140	1
1	141	1
937	141	1
1	142	1
939	142	1
1	143	1
947	143	1
272	144	1
950	144	1
561	145	1
950	145	1
564	146	1
950	146	1
1	147	1
951	147	1
278	148	1
953	148	1
1	149	1
954	149	1
856	150	1
957	150	1
956	151	1
957	151	1
1	152	1
962	152	1
448	153	1
965	153	1
577	154	1
969	154	1
1	155	1
970	155	1
580	156	1
971	156	1
833	157	1
983	157	1
1	158	1
995	158	1
238	159	1
998	159	1
531	160	1
1001	160	1
1	161	1
1005	161	1
286	162	1
1005	162	1
537	163	1
1010	163	1
1	164	1
1016	164	1
659	165	1
1023	165	1
1	166	1
1024	166	1
987	167	1
1027	167	1
989	168	1
1027	168	1
1	169	1
1028	169	1
80	170	1
1032	170	1
207	171	1
1032	171	1
222	172	1
1032	172	1
234	173	1
1032	173	1
262	174	1
1032	174	1
275	175	1
1032	175	1
299	176	1
1032	176	1
316	177	1
1032	177	1
347	178	1
1032	178	1
365	179	1
1032	179	1
430	180	1
1032	180	1
486	181	1
1032	181	1
567	182	1
1032	182	1
661	183	1
1032	183	1
846	184	1
1032	184	1
874	185	1
1032	185	1
875	186	1
1032	186	1
890	187	1
1032	187	1
956	188	1
1032	188	1
957	189	1
1032	189	1
919	190	1
1051	190	1
108	191	1
1052	191	1
387	192	1
1052	192	1
539	193	1
1052	193	1
898	194	1
1052	194	1
579	195	1
1054	195	1
1	196	1
1058	196	1
1	197	1
1059	197	1
745	198	1
1072	198	1
822	199	1
1078	199	1
1	200	1
1088	200	1
579	201	1
1104	201	1
874	202	1
1126	202	1
310	203	1
1127	203	1
579	204	1
1131	204	1
1	205	1
1135	205	1
1	206	1
1141	206	1
1	207	1
1148	207	1
577	208	1
1154	208	1
1	209	1
1166	209	1
204	210	1
1172	210	1
1	211	1
1179	211	1
1	212	1
1188	212	1
365	213	1
1194	213	1
564	214	1
1199	214	1
950	215	1
1200	215	1
579	216	1
1214	216	1
580	217	1
1214	217	1
519	218	1
1217	218	1
313	219	1
1221	219	1
80	220	1
1246	220	1
1	221	1
1254	221	1
80	222	1
1261	222	1
279	223	1
1261	223	1
1032	224	1
1267	224	1
618	225	1
1271	225	1
1	226	1
1272	226	1
580	227	1
1273	227	1
1	228	1
1274	228	1
1212	229	1
1278	229	1
1	230	1
1284	230	1
566	231	1
1284	231	1
864	232	1
1284	232	1
1	233	1
1285	233	1
440	234	1
1285	234	1
498	235	1
1285	235	1
741	236	1
1285	236	1
1	237	1
1286	237	1
450	238	1
1286	238	1
373	239	1
1287	239	1
385	240	1
1289	240	1
1	241	1
1291	241	1
1	242	1
1292	242	1
578	243	1
1292	243	1
578	244	1
1293	244	1
577	245	1
1295	245	1
971	246	1
1295	246	1
1	247	1
1296	247	1
579	248	1
1305	248	1
578	249	1
1309	249	1
766	250	1
1311	250	1
1245	251	1
1315	251	1
1017	252	1
1316	252	1
579	253	1
1317	253	1
1	254	1
1323	254	1
579	255	1
1323	255	1
338	256	1
1330	256	1
883	257	1
1330	257	1
62	258	1
1338	258	1
72	259	1
1338	259	1
90	260	1
1338	260	1
154	261	1
1338	261	1
1	262	1
1344	262	1
822	263	1
1349	263	1
580	264	1
1360	264	1
982	265	1
1362	265	1
507	266	1
1363	266	1
80	267	1
1364	267	1
578	268	1
1365	268	1
492	269	1
1369	269	1
1032	270	1
1378	270	1
314	271	1
1388	271	1
697	272	1
1392	272	1
661	273	1
1399	273	1
906	274	1
1399	274	1
577	275	1
1400	275	1
1	276	1
1401	276	1
588	277	1
1401	277	1
316	278	1
1403	278	1
577	279	1
1404	279	1
579	280	1
1404	280	1
580	281	1
1404	281	1
1284	282	1
1404	282	1
1285	283	1
1404	283	1
1286	284	1
1404	284	1
1	285	1
1405	285	1
1	286	1
1407	286	1
1010	287	1
1407	287	1
1032	288	1
1408	288	1
1	289	1
1410	289	1
255	290	1
1418	290	1
1	291	1
1422	291	1
1	292	1
1429	292	1
1	293	1
1432	293	1
670	294	1
1434	294	1
1	295	1
1437	295	1
1	296	1
1443	296	1
1392	297	1
1451	297	1
1	298	1
1457	298	1
1	299	1
1460	299	1
1	300	1
1463	300	1
1	301	1
1475	301	1
934	302	1
1480	302	1
1278	303	1
1482	303	1
1	304	1
1486	304	1
371	305	1
1497	305	1
1330	306	1
1497	306	1
1	307	1
1504	307	1
950	308	1
1505	308	1
950	309	1
1510	309	1
338	310	1
1513	310	1
1032	311	1
1514	311	1
766	312	1
1515	312	1
316	313	1
1517	313	1
1	314	1
1519	314	1
857	315	1
1521	315	1
277	316	1
1524	316	1
577	317	1
1526	317	1
316	318	1
1538	318	1
1	319	1
1540	319	1
1404	320	1
1540	320	1
1	321	1
1541	321	1
554	322	1
1541	322	1
669	323	1
1541	323	1
864	324	1
1541	324	1
995	325	1
1541	325	1
1019	326	1
1541	326	1
1	327	1
1542	327	1
1003	328	1
1542	328	1
1509	329	1
1542	329	1
1	330	1
1543	330	1
1	331	1
1544	331	1
1	332	1
1548	332	1
1286	333	1
1561	333	1
1285	334	1
1562	334	1
1	335	1
1563	335	1
1284	336	1
1563	336	1
1	337	1
1564	337	1
